miRNA	targetID	symbol
Hsa-miR-125	25999	CLIP3
Hsa-miR-125	131566	DCBLD2
Hsa-miR-125	2555	GABRA2
Hsa-miR-125	149420	PDIK1L
Hsa-miR-125	8886	DDX18
Hsa-miR-125	55705	IPO9
Hsa-miR-125	4224	MEP1A
Hsa-miR-125	8938	BAIAP3
Hsa-miR-125	6185	RPN2
Hsa-miR-125	55656	INTS8
Hsa-miR-125	357	SHROOM2
Hsa-miR-125	81544	GDPD5
Hsa-miR-125	92558	BICDL1
Hsa-miR-125	10940	POP1
Hsa-miR-125	133022	TRAM1L1
Hsa-miR-125	1108	CHD4
Hsa-miR-125	57536	KIAA1328
Hsa-miR-125	337867	UBAC2
Hsa-miR-125	5268	SERPINB5
Hsa-miR-125	3858	KRT10
Hsa-miR-125	10042	HMGXB4
Hsa-miR-125	5375	PMP2
Hsa-miR-125	10887	PROKR1
Hsa-miR-125	200558	APLF
Hsa-miR-125	137886	UBXN2B
Hsa-miR-125	3760	KCNJ3
Hsa-miR-125	1406	CRX
Hsa-miR-125	252884	ZNF396
Hsa-miR-125	8065	CUL5
Hsa-miR-125	57093	TRIM49
Hsa-miR-125	642612	TRIM49C
Hsa-miR-125	83877	TM2D2
Hsa-miR-125	389118	CDHR4
Hsa-miR-125	5357	PLS1
Hsa-miR-125	136263	SSMEM1
Hsa-miR-125	254225	RNF169
Hsa-miR-125	11034	DSTN
Hsa-miR-125	79971	WLS
Hsa-miR-125	55321	TMEM74B
Hsa-miR-125	9604	RNF14
Hsa-miR-125	92597	MOB1B
Hsa-miR-125	10903	MTMR11
Hsa-miR-125	57335	ZNF286A
Hsa-miR-125	2180	ACSL1
Hsa-miR-125	5243	ABCB1
Hsa-miR-125	2947	GSTM3
Hsa-miR-125	120	ADD3
Hsa-miR-125	57463	AMIGO1
Hsa-miR-125	8697	CDC23
Hsa-miR-125	51665	ASB1
Hsa-miR-125	340252	ZNF680
Hsa-miR-125	6402	SELL
Hsa-miR-125	6596	HLTF
Hsa-miR-125	23054	NCOA6
Hsa-miR-125	83452	RAB33B
Hsa-miR-125	51308	REEP2
Hsa-miR-125	1371	CPOX
Hsa-miR-125	375056	MIA3
Hsa-miR-125	170685	NUDT10
Hsa-miR-125	81872	KRTAP2-1
Hsa-miR-125	6235	RPS29
Hsa-miR-125	6711	SPTBN1
Hsa-miR-125	27013	CNPPD1
Hsa-miR-125	7091	TLE4
Hsa-miR-125	27112	FAM155B
Hsa-miR-125	55	ACP3
Hsa-miR-125	10198	MPHOSPH9
Hsa-miR-125	6867	TACC1
Hsa-miR-125	7486	WRN
Hsa-miR-125	348801	LNP1
Hsa-miR-125	55423	SIRPG
Hsa-miR-125	961	CD47
Hsa-miR-125	2977	GUCY1A2
Hsa-miR-125	83544	DNAL1
Hsa-miR-125	1852	DUSP9
Hsa-miR-125	101927722	LINC01644
Hsa-miR-125	26953	RANBP6
Hsa-miR-125	195828	ZNF367
Hsa-miR-125	26112	CCDC69
Hsa-miR-125	2660	MSTN
Hsa-miR-125	5784	PTPN14
Hsa-miR-125	2071	ERCC3
Hsa-miR-125	8099	CDK2AP1
Hsa-miR-125	79034	C7orf26
Hsa-miR-125	2631	NIPSNAP2
Hsa-miR-125	745	MYRF
Hsa-miR-125	25956	SEC31B
Hsa-miR-125	7358	UGDH
Hsa-miR-125	10981	RAB32
Hsa-miR-125	10826	FAXDC2
Hsa-miR-125	57491	AHRR
Hsa-miR-125	254531	LPCAT4
Hsa-miR-125	10171	RCL1
Hsa-miR-125	79635	CCDC121
Hsa-miR-125	9878	TOX4
Hsa-miR-125	3397	ID1
Hsa-miR-125	5151	PDE8A
Hsa-miR-125	55827	DCAF6
Hsa-miR-125	54414	SIAE
Hsa-miR-125	54807	ZNF586
Hsa-miR-125	55035	NOL8
Hsa-miR-125	731	C8A
Hsa-miR-125	85329	LGALS12
Hsa-miR-125	9580	SOX13
Hsa-miR-125	64094	SMOC2
Hsa-miR-125	54954	FAM120C
Hsa-miR-125	55970	GNG12
Hsa-miR-125	7113	TMPRSS2
Hsa-miR-125	3198	HOXA1
Hsa-miR-125	253714	MMS22L
Hsa-miR-125	56895	AGPAT4
Hsa-miR-125	8760	CDS2
Hsa-miR-125	55340	GIMAP5
Hsa-miR-125	7320	UBE2B
Hsa-miR-125	26154	ABCA12
Hsa-miR-125	56884	FSTL5
Hsa-miR-125	55153	SDAD1
Hsa-miR-125	93109	TMEM44
Hsa-miR-125	170591	S100Z
Hsa-miR-125	1146	CHRNG
Hsa-miR-125	79023	NUP37
Hsa-miR-125	5428	POLG
Hsa-miR-125	6789	STK4
Hsa-miR-125	57472	CNOT6
Hsa-miR-125	27102	EIF2AK1
Hsa-miR-125	10216	PRG4
Hsa-miR-125	64788	LMF1
Hsa-miR-125	4534	MTM1
Hsa-miR-125	144097	SPINDOC
Hsa-miR-125	10006	ABI1
Hsa-miR-125	2872	MKNK2
Hsa-miR-125	5535	PPP3R2
Hsa-miR-125	203076	C8orf74
Hsa-miR-125	1164	CKS2
Hsa-miR-125	26994	RNF11
Hsa-miR-125	85377	MICALL1
Hsa-miR-125	26520	TIMM9
Hsa-miR-125	6093	ROCK1
Hsa-miR-125	3263	HPX
Hsa-miR-125	51466	EVL
Hsa-miR-125	23518	R3HDM1
Hsa-miR-125	375519	GJB7
Hsa-miR-125	54801	HAUS6
Hsa-miR-125	23114	NFASC
Hsa-miR-125	55237	VRTN
Hsa-miR-125	55246	CCDC25
Hsa-miR-125	2288	FKBP4
Hsa-miR-125	51465	UBE2J1
Hsa-miR-125	206338	LVRN
Hsa-miR-125	9586	CREB5
Hsa-miR-125	2203	FBP1
Hsa-miR-125	285498	RNF212
Hsa-miR-125	79929	MAP6D1
Hsa-miR-125	1650	DDOST
Hsa-miR-125	28973	MRPS18B
Hsa-miR-125	339122	RAB43
Hsa-miR-125	54518	APBB1IP
Hsa-miR-125	29944	PNMA3
Hsa-miR-125	54813	KLHL28
Hsa-miR-125	1360	CPB1
Hsa-miR-125	10100	TSPAN2
Hsa-miR-125	322	APBB1
Hsa-miR-125	375449	MAST4
Hsa-miR-125	7023	TFAP4
Hsa-miR-125	134553	C5orf24
Hsa-miR-125	55768	NGLY1
Hsa-miR-125	55567	DNAH3
Hsa-miR-125	166824	RASSF6
Hsa-miR-125	7291	TWIST1
Hsa-miR-125	80309	SPHKAP
Hsa-miR-125	51203	NUSAP1
Hsa-miR-125	9510	ADAMTS1
Hsa-miR-125	23434	LINC01565
Hsa-miR-125	729288	ZNF286B
Hsa-miR-125	131870	NUDT16
Hsa-miR-125	8613	PLPP3
Hsa-miR-125	440107	PLEKHG7
Hsa-miR-125	83932	SPRTN
Hsa-miR-125	3315	HSPB1
Hsa-miR-125	64901	RANBP17
Hsa-miR-125	163782	KANK4
Hsa-miR-125	221395	ADGRF5
Hsa-miR-125	4853	NOTCH2
Hsa-miR-125	63977	PRDM15
Hsa-miR-125	339745	SPOPL
Hsa-miR-125	9295	SRSF11
Hsa-miR-125	4306	NR3C2
Hsa-miR-125	389257	LRRC14B
Hsa-miR-125	8618	CADPS
Hsa-miR-125	9723	SEMA3E
Hsa-miR-125	56918	C2orf83
Hsa-miR-125	57144	PAK5
Hsa-miR-125	26150	RIBC2
Hsa-miR-125	23221	RHOBTB2
Hsa-miR-125	22856	CHSY1
Hsa-miR-125	285025	CCDC141
Hsa-miR-125	87178	PNPT1
Hsa-miR-125	25803	SPDEF
Hsa-miR-125	9793	CKAP5
Hsa-miR-125	84076	TKTL2
Hsa-miR-125	51213	LUZP4
Hsa-miR-125	204851	HIPK1
Hsa-miR-125	23676	SMPX
Hsa-miR-125	23237	ARC
Hsa-miR-125	4644	MYO5A
Hsa-miR-125	51072	MEMO1
Hsa-miR-125	439921	MXRA7
Hsa-miR-125	55283	MCOLN3
Hsa-miR-125	253782	CERS6
Hsa-miR-125	5928	RBBP4
Hsa-miR-125	126248	WDR88
Hsa-miR-125	57017	COQ9
Hsa-miR-125	186	AGTR2
Hsa-miR-125	392465	GLOD5
Hsa-miR-125	5888	RAD51
Hsa-miR-125	81542	TMX1
Hsa-miR-125	7110	TMF1
Hsa-miR-125	144193	AMDHD1
Hsa-miR-125	389161	ANKUB1
Hsa-miR-125	284443	ZNF493
Hsa-miR-125	4147	MATN2
Hsa-miR-125	56659	KCNK13
Hsa-miR-125	139562	OTUD6A
Hsa-miR-125	944	TNFSF8
Hsa-miR-125	81570	CLPB
Hsa-miR-125	84684	INSM2
Hsa-miR-125	286499	FAM133A
Hsa-miR-125	6446	SGK1
Hsa-miR-125	26531	OR11A1
Hsa-miR-125	84451	MAP3K21
Hsa-miR-125	23385	NCSTN
Hsa-miR-125	54629	MINDY2
Hsa-miR-125	166336	PRICKLE2
Hsa-miR-125	83394	PITPNM3
Hsa-miR-125	1047	CLGN
Hsa-miR-125	6730	SRP68
Hsa-miR-125	10890	RAB10
Hsa-miR-125	79868	ALG13
Hsa-miR-125	51655	RASD1
Hsa-miR-125	114801	TMEM200A
Hsa-miR-125	3224	HOXC8
Hsa-miR-125	10319	LAMC3
Hsa-miR-125	64376	IKZF5
Hsa-miR-125	10120	ACTR1B
Hsa-miR-125	9410	SNRNP40
Hsa-miR-125	2589	GALNT1
Hsa-miR-125	390928	ACP7
Hsa-miR-125	84864	RIOX2
Hsa-miR-125	80314	EPC1
Hsa-miR-125	89122	TRIM4
Hsa-miR-125	90861	JPT2
Hsa-miR-125	64321	SOX17
Hsa-miR-125	205717	USF3
Hsa-miR-125	85359	DGCR6L
Hsa-miR-125	22847	ZNF507
Hsa-miR-125	220164	DOK6
Hsa-miR-125	8490	RGS5
Hsa-miR-125	2992	GYG1
Hsa-miR-125	55252	ASXL2
Hsa-miR-125	387787	LIPT2
Hsa-miR-125	23545	ATP6V0A2
Hsa-miR-125	1821	DRP2
Hsa-miR-125	192683	SCAMP5
Hsa-miR-125	7363	UGT2B4
Hsa-miR-125	54915	YTHDF1
Hsa-miR-125	131034	CPNE4
Hsa-miR-125	92565	FANK1
Hsa-miR-125	6503	SLA
Hsa-miR-125	100169851	PATE3
Hsa-miR-125	6853	SYN1
Hsa-miR-125	388341	LRRC75A
Hsa-miR-125	90693	CCDC126
Hsa-miR-125	414	ARSD
Hsa-miR-125	29904	EEF2K
Hsa-miR-125	84236	RHBDD1
Hsa-miR-125	11137	PWP1
Hsa-miR-125	387763	C11orf96
Hsa-miR-125	25963	TMEM87A
Hsa-miR-125	10003	NAALAD2
Hsa-miR-125	400359	LINC02694
Hsa-miR-125	10249	GLYAT
Hsa-miR-125	29957	SLC25A24
Hsa-miR-125	9905	SGSM2
Hsa-miR-125	10165	SLC25A13
Hsa-miR-125	58473	PLEKHB1
Hsa-miR-125	7768	ZNF225
Hsa-miR-125	54602	NDFIP2
Hsa-miR-125	2523	FUT1
Hsa-miR-125	159989	DEUP1
Hsa-miR-125	25959	KANK2
Hsa-miR-125	56	ACRV1
Hsa-miR-125	366	AQP9
Hsa-miR-125	285848	PNPLA1
Hsa-miR-125	6629	SNRPB2
Hsa-miR-125	6532	SLC6A4
Hsa-miR-125	23310	NCAPD3
Hsa-miR-125	4023	LPL
Hsa-miR-125	9527	GOSR1
Hsa-miR-125	84466	MEGF10
Hsa-miR-125	10721	POLQ
Hsa-miR-125	7297	TYK2
Hsa-miR-125	3107	HLA-C
Hsa-miR-125	27123	DKK2
Hsa-miR-125	2899	GRIK3
Hsa-miR-125	9647	PPM1F
Hsa-miR-125	54980	C2orf42
Hsa-miR-125	84553	FAXC
Hsa-miR-125	3617	IMPG1
Hsa-miR-125	55287	TMEM40
Hsa-miR-125	4247	MGAT2
Hsa-miR-125	142940	TRUB1
Hsa-miR-125	26258	BLOC1S6
Hsa-miR-125	3664	IRF6
Hsa-miR-125	51283	BFAR
Hsa-miR-125	3199	HOXA2
Hsa-miR-125	1910	EDNRB
Hsa-miR-125	57486	NLN
Hsa-miR-125	55824	PAG1
Hsa-miR-125	10788	IQGAP2
Hsa-miR-125	1719	DHFR
Hsa-miR-125	340529	PABPC1L2A
Hsa-miR-125	23170	TTLL12
Hsa-miR-125	6622	SNCA
Hsa-miR-125	55347	ABHD10
Hsa-miR-125	89910	UBE3B
Hsa-miR-125	196074	METTL15
Hsa-miR-125	80312	TET1
Hsa-miR-125	158724	FAM47A
Hsa-miR-125	164832	LONRF2
Hsa-miR-125	79096	C11orf49
Hsa-miR-125	5947	RBP1
Hsa-miR-125	29970	SCHIP1
Hsa-miR-125	1592	CYP26A1
Hsa-miR-125	84188	FAR1
Hsa-miR-125	51645	PPIL1
Hsa-miR-125	7224	TRPC5
Hsa-miR-125	349075	ZNF713
Hsa-miR-125	9015	TAF1A
Hsa-miR-125	339324	ZNF260
Hsa-miR-125	100527978	TLCD4-RWDD3
Hsa-miR-125	203523	ZNF449
Hsa-miR-125	389649	C8orf86
Hsa-miR-125	27314	RAB30
Hsa-miR-125	26020	LRP10
Hsa-miR-125	138199	CARNMT1
Hsa-miR-125	126326	GIPC3
Hsa-miR-125	5396	PRRX1
Hsa-miR-125	80824	DUSP16
Hsa-miR-125	3921	RPSA
Hsa-miR-125	6769	STAC
Hsa-miR-125	139322	APOOL
Hsa-miR-125	11238	CA5B
Hsa-miR-125	9501	RPH3AL
Hsa-miR-125	9751	SNPH
Hsa-miR-125	256435	ST6GALNAC3
Hsa-miR-125	23418	CRB1
Hsa-miR-125	51206	GP6
Hsa-miR-125	121260	SLC15A4
Hsa-miR-125	5314	PKHD1
Hsa-miR-125	7957	EPM2A
Hsa-miR-125	145508	CEP128
Hsa-miR-125	51744	CD244
Hsa-miR-125	163590	TOR1AIP2
Hsa-miR-125	122046	TEX26
Hsa-miR-125	88745	RRP36
Hsa-miR-125	54875	CNTLN
Hsa-miR-125	83606	GUCD1
Hsa-miR-125	51360	MBTPS2
Hsa-miR-125	159090	FAM122B
Hsa-miR-125	2065	ERBB3
Hsa-miR-125	388325	SCIMP
Hsa-miR-125	4773	NFATC2
Hsa-miR-125	116143	WDR92
Hsa-miR-125	57492	ARID1B
Hsa-miR-125	126068	ZNF441
Hsa-miR-125	8702	B4GALT4
Hsa-miR-125	9947	MAGEC1
Hsa-miR-125	1794	DOCK2
Hsa-miR-125	118487	CHCHD1
Hsa-miR-125	134430	WDR36
Hsa-miR-125	84561	SLC12A8
Hsa-miR-125	55609	ZNF280C
Hsa-miR-125	8349	H2BC21
Hsa-miR-125	147007	TMEM199
Hsa-miR-125	201725	C4orf46
Hsa-miR-125	6601	SMARCC2
Hsa-miR-125	284058	KANSL1
Hsa-miR-125	169966	TENT5D
Hsa-miR-125	221079	ARL5B
Hsa-miR-125	23120	ATP10B
Hsa-miR-125	946	SIGLEC6
Hsa-miR-125	116442	RAB39B
Hsa-miR-125	93621	MRFAP1
Hsa-miR-125	22862	FNDC3A
Hsa-miR-125	11009	IL24
Hsa-miR-125	285237	C3orf38
Hsa-miR-125	11217	NA
Hsa-miR-125	29915	HCFC2
Hsa-miR-125	162967	ZNF320
Hsa-miR-125	10645	CAMKK2
Hsa-miR-125	140870	WFDC6
Hsa-miR-125	5241	PGR
Hsa-miR-125	3730	ANOS1
Hsa-miR-125	200916	RPL22L1
Hsa-miR-125	57184	FAM219B
Hsa-miR-125	27148	STK36
Hsa-miR-125	5049	PAFAH1B2
Hsa-miR-125	55361	PI4K2A
Hsa-miR-125	1370	CPN2
Hsa-miR-125	126129	CPT1C
Hsa-miR-125	114880	OSBPL6
Hsa-miR-125	26191	PTPN22
Hsa-miR-125	27077	B9D1
Hsa-miR-125	445815	PALM2AKAP2
Hsa-miR-125	10855	HPSE
Hsa-miR-125	440097	DBX2
Hsa-miR-125	389434	IYD
Hsa-miR-125	85865	GTPBP10
Hsa-miR-125	8678	BECN1
Hsa-miR-125	3725	JUN
Hsa-miR-125	55617	TASP1
Hsa-miR-125	1385	CREB1
Hsa-miR-125	2566	GABRG2
Hsa-miR-125	1515	CTSV
Hsa-miR-125	6049	RNF6
Hsa-miR-125	80310	PDGFD
Hsa-miR-125	5893	RAD52
Hsa-miR-125	347365	ITIH6
Hsa-miR-125	23118	TAB2
Hsa-miR-125	23304	UBR2
Hsa-miR-125	651	BMP3
Hsa-miR-125	1261	CNGA3
Hsa-miR-125	22990	PCNX1
Hsa-miR-125	400798	C1orf220
Hsa-miR-125	83591	THAP2
Hsa-miR-125	9368	SLC9A3R1
Hsa-miR-125	89932	PAPLN
Hsa-miR-125	60490	PPCDC
Hsa-miR-125	22823	MTF2
Hsa-miR-125	9645	MICAL2
Hsa-miR-125	3600	IL15
Hsa-miR-125	9920	KBTBD11
Hsa-miR-125	79800	CARF
Hsa-miR-125	56062	KLHL4
Hsa-miR-125	4189	DNAJB9
Hsa-miR-125	6910	TBX5
Hsa-miR-125	84858	ZNF503
Hsa-miR-125	81565	NDEL1
Hsa-miR-125	2241	FER
Hsa-miR-125	400629	TEX19
Hsa-miR-125	10427	SEC24B
Hsa-miR-125	199223	TTC21A
Hsa-miR-125	137835	TMEM71
Hsa-miR-125	121227	LRIG3
Hsa-miR-125	23413	NCS1
Hsa-miR-125	65061	CDK15
Hsa-miR-125	221416	C6orf223
Hsa-miR-125	140885	SIRPA
Hsa-miR-125	8935	SKAP2
Hsa-miR-125	166655	TRIM60
Hsa-miR-125	55450	CAMK2N1
Hsa-miR-125	83999	KREMEN1
Hsa-miR-125	84951	TNS4
Hsa-miR-125	8766	RAB11A
Hsa-miR-125	219654	ZCCHC24
Hsa-miR-125	57498	KIDINS220
Hsa-miR-125	83594	NUDT12
Hsa-miR-125	11101	ATE1
Hsa-miR-125	7253	TSHR
Hsa-miR-125	55041	PLEKHB2
Hsa-miR-125	201243	SPEM2
Hsa-miR-125	26091	HERC4
Hsa-miR-125	54437	SEMA5B
Hsa-miR-125	902	CCNH
Hsa-miR-125	114904	C1QTNF6
Hsa-miR-125	160140	C11orf65
Hsa-miR-125	26279	PLA2G2D
Hsa-miR-125	50717	DCAF8
Hsa-miR-125	144501	KRT80
Hsa-miR-125	116064	LRRC58
Hsa-miR-125	54510	PCDH18
Hsa-miR-125	89978	DPH6
Hsa-miR-125	10783	NEK6
Hsa-miR-125	2206	MS4A2
Hsa-miR-125	283078	MKX
Hsa-miR-125	10972	TMED10
Hsa-miR-125	5610	EIF2AK2
Hsa-miR-125	291	SLC25A4
Hsa-miR-125	55308	DDX19A
Hsa-miR-125	55149	MTPAP
Hsa-miR-125	51108	METTL9
Hsa-miR-125	64283	ARHGEF28
Hsa-miR-125	54845	ESRP1
Hsa-miR-125	10039	PARP3
Hsa-miR-125	6356	CCL11
Hsa-miR-125	8611	PLPP1
Hsa-miR-125	5436	POLR2G
Hsa-miR-125	57019	CIAPIN1
Hsa-miR-125	57622	LRFN1
Hsa-miR-125	85413	SLC22A16
Hsa-miR-125	185	AGTR1
Hsa-miR-125	4155	MBP
Hsa-miR-125	9533	POLR1C
Hsa-miR-125	4771	NF2
Hsa-miR-125	117157	SH2D1B
Hsa-miR-125	79829	NAA40
Hsa-miR-125	10838	ZNF275
Hsa-miR-125	55039	TRMT12
Hsa-miR-125	4807	NHLH1
Hsa-miR-125	23452	ANGPTL2
Hsa-miR-125	123036	TC2N
Hsa-miR-125	388558	ZNF808
Hsa-miR-125	65265	C8orf33
Hsa-miR-125	645974	PABPC1L2B
Hsa-miR-125	9953	HS3ST3B1
Hsa-miR-125	81575	APOLD1
Hsa-miR-125	9942	XYLB
Hsa-miR-125	412	STS
Hsa-miR-125	90187	EMILIN3
Hsa-miR-125	144195	SLC2A14
Hsa-miR-125	9093	DNAJA3
Hsa-miR-125	1962	EHHADH
Hsa-miR-125	51474	LIMA1
Hsa-miR-125	9832	JAKMIP2
Hsa-miR-125	26166	RGS22
Hsa-miR-125	84226	C2orf16
Hsa-miR-125	7182	NR2C2
Hsa-miR-125	54766	BTG4
Hsa-miR-125	148103	ZNF599
Hsa-miR-125	2743	GLRB
Hsa-miR-125	6512	SLC1A7
Hsa-miR-125	6693	SPN
Hsa-miR-125	55088	CCDC186
Hsa-miR-125	89970	RSPRY1
Hsa-miR-125	5533	PPP3CC
Hsa-miR-125	100505385	IQCJ-SCHIP1
Hsa-miR-125	6641	SNTB1
Hsa-miR-125	2669	GEM
Hsa-miR-125	266722	HS6ST3
Hsa-miR-125	115761	ARL11
Hsa-miR-125	8814	CDKL1
Hsa-miR-125	463	ZFHX3
Hsa-miR-125	4637	MYL6
Hsa-miR-125	53344	CHIC1
Hsa-miR-125	55530	SVOP
Hsa-miR-125	55353	LAPTM4B
Hsa-miR-125	285590	SH3PXD2B
Hsa-miR-125	55754	TMEM30A
Hsa-miR-125	11051	NUDT21
Hsa-miR-125	150483	TEKT4
Hsa-miR-125	79666	PLEKHF2
Hsa-miR-125	9497	SLC4A7
Hsa-miR-125	2882	GPX7
Hsa-miR-125	5593	PRKG2
Hsa-miR-125	5673	PSG5
Hsa-miR-125	50484	RRM2B
Hsa-miR-125	91464	ISX
Hsa-miR-125	9890	PLPPR4
Hsa-miR-125	23300	ATMIN
Hsa-miR-125	3669	ISG20
Hsa-miR-125	1832	DSP
Hsa-miR-125	80144	FRAS1
Hsa-miR-125	5172	SLC26A4
Hsa-miR-125	9880	ZBTB39
Hsa-miR-125	65267	WNK3
Hsa-miR-125	80067	DCAF17
Hsa-miR-125	1489	CTF1
Hsa-miR-125	9611	NCOR1
Hsa-miR-125	10630	PDPN
Hsa-miR-125	160851	DGKH
Hsa-miR-125	4481	MSR1
Hsa-miR-125	4249	MGAT5
Hsa-miR-125	151473	SLC16A14
Hsa-miR-125	80341	BPIFB2
Hsa-miR-125	10663	CXCR6
Hsa-miR-125	783	CACNB2
Hsa-miR-125	23101	MCF2L2
Hsa-miR-125	9037	SEMA5A
Hsa-miR-125	10690	FUT9
Hsa-miR-125	10060	ABCC9
Hsa-miR-125	6392	SDHD
Hsa-miR-125	348995	NUP43
Hsa-miR-125	7517	XRCC3
Hsa-miR-125	55577	NAGK
Hsa-miR-125	196374	KRT78
Hsa-miR-125	245806	VGLL2
Hsa-miR-125	10943	MSL3
Hsa-miR-125	51534	VTA1
Hsa-miR-125	10105	PPIF
Hsa-miR-125	91782	CHMP7
Hsa-miR-125	79930	DOK3
Hsa-miR-125	9657	IQCB1
Hsa-miR-125	54069	MIS18A
Hsa-miR-125	4668	NAGA
Hsa-miR-125	6783	SULT1E1
Hsa-miR-125	7692	ZNF133
Hsa-miR-125	57003	CCDC47
Hsa-miR-125	10592	SMC2
Hsa-miR-125	5591	PRKDC
Hsa-miR-125	440590	ZYG11A
Hsa-miR-125	1949	EFNB3
Hsa-miR-125	55596	ZCCHC8
Hsa-miR-125	6478	SIAH2
Hsa-miR-125	83891	SNX25
Hsa-miR-125	285349	ZNF660
Hsa-miR-125	388662	SLC6A17
Hsa-miR-125	54941	RNF125
Hsa-miR-125	3931	LCAT
Hsa-miR-125	51018	RRP15
Hsa-miR-125	2331	FMOD
Hsa-miR-125	79931	TNIP3
Hsa-miR-125	5922	RASA2
Hsa-miR-125	84706	GPT2
Hsa-miR-125	146909	KIF18B
Hsa-miR-125	22834	ZNF652
Hsa-miR-125	25953	PNKD
Hsa-miR-125	2889	RAPGEF1
Hsa-miR-125	9637	FEZ2
Hsa-miR-125	8477	GPR65
Hsa-miR-125	118788	PIK3AP1
Hsa-miR-125	10922	FASTK
Hsa-miR-125	283554	GPR137C
Hsa-miR-125	83860	TAF3
Hsa-miR-125	5063	PAK3
Hsa-miR-125	482	ATP1B2
Hsa-miR-125	124637	CYB5D1
Hsa-miR-125	9883	POM121
Hsa-miR-125	10322	SMYD5
Hsa-miR-125	51363	CHST15
Hsa-miR-125	57624	NYAP2
Hsa-miR-125	26998	FETUB
Hsa-miR-125	4610	MYCL
Hsa-miR-125	10917	BTNL3
Hsa-miR-125	10681	GNB5
Hsa-miR-125	339145	CIBAR2
Hsa-miR-125	27244	SESN1
Hsa-miR-125	23129	PLXND1
Hsa-miR-125	10489	LRRC41
Hsa-miR-125	284716	RIMKLA
Hsa-miR-125	7222	TRPC3
Hsa-miR-125	4900	NRGN
Hsa-miR-125	84075	FSCB
Hsa-miR-125	25907	TMEM158
Hsa-miR-125	140469	MYO3B
Hsa-miR-125	10317	B3GALT5
Hsa-miR-125	6586	SLIT3
Hsa-miR-125	1950	EGF
Hsa-miR-125	57475	PLEKHH1
Hsa-miR-125	57465	TBC1D24
Hsa-miR-125	148808	MFSD4A
Hsa-miR-125	387694	SH2D4B
Hsa-miR-125	10117	ENAM
Hsa-miR-125	8128	ST8SIA2
Hsa-miR-125	23630	KCNE5
Hsa-miR-125	4883	NPR3
Hsa-miR-125	5743	PTGS2
Hsa-miR-125	122786	FRMD6
Hsa-miR-125	440533	PSG8
Hsa-miR-125	64699	TMPRSS3
Hsa-miR-125	120224	TMEM45B
Hsa-miR-125	139170	DCAF12L1
Hsa-miR-125	776	CACNA1D
Hsa-miR-125	79856	SNX22
Hsa-miR-125	5371	PML
Hsa-miR-125	63982	ANO3
Hsa-miR-125	55714	TENM3
Hsa-miR-125	6751	SSTR1
Hsa-miR-125	9749	PHACTR2
Hsa-miR-125	10370	CITED2
Hsa-miR-125	23516	SLC39A14
Hsa-miR-125	4436	MSH2
Hsa-miR-125	25871	NEPRO
Hsa-miR-125	92105	INTS4
Hsa-miR-125	26996	GPR160
Hsa-miR-125	283897	C16orf54
Hsa-miR-125	3237	HOXD11
Hsa-miR-125	2494	NR5A2
Hsa-miR-125	5075	PAX1
Hsa-miR-125	163786	SASS6
Hsa-miR-125	79818	ZNF552
Hsa-miR-125	162494	RHBDL3
Hsa-miR-125	4602	MYB
Hsa-miR-125	5126	PCSK2
Hsa-miR-125	866	SERPINA6
Hsa-miR-125	26277	TINF2
Hsa-miR-125	9678	PHF14
Hsa-miR-125	22869	ZNF510
Hsa-miR-125	1014	CDH16
Hsa-miR-125	55343	SLC35C1
Hsa-miR-125	1717	DHCR7
Hsa-miR-125	3651	PDX1
Hsa-miR-125	84944	MAEL
Hsa-miR-125	11333	PDAP1
Hsa-miR-125	399474	TMEM200B
Hsa-miR-125	1368	CPM
Hsa-miR-125	55253	TYW1
Hsa-miR-125	60436	TGIF2
Hsa-miR-125	55599	RNPC3
Hsa-miR-125	29121	CLEC2D
Hsa-miR-125	196528	ARID2
Hsa-miR-125	100288332	NPIPA5
Hsa-miR-125	9635	CLCA2
Hsa-miR-125	2560	GABRB1
Hsa-miR-125	116068	LYSMD3
Hsa-miR-125	100534599	ISY1-RAB43
Hsa-miR-125	57658	CALCOCO1
Hsa-miR-125	387755	INSC
Hsa-miR-125	152503	SH3D19
Hsa-miR-125	54925	ZSCAN32
Hsa-miR-125	140609	NEK7
Hsa-miR-125	56833	SLAMF8
Hsa-miR-125	56605	ERO1B
Hsa-miR-125	55037	PTCD3
Hsa-miR-125	9687	GREB1
Hsa-miR-125	23036	ZNF292
Hsa-miR-125	57830	KRTAP5-8
Hsa-miR-125	92283	ZNF461
Hsa-miR-125	23116	TOGARAM1
Hsa-miR-125	57568	SIPA1L2
Hsa-miR-125	85414	SLC45A3
Hsa-miR-125	56913	C1GALT1
Hsa-miR-125	23291	FBXW11
Hsa-miR-125	8581	LY6D
Hsa-miR-125	7694	ZNF135
Hsa-miR-125	2017	CTTN
Hsa-miR-125	8780	RIOK3
Hsa-miR-125	55166	CENPQ
Hsa-miR-125	23729	SHPK
Hsa-miR-125	3215	HOXB5
Hsa-miR-125	1200	TPP1
Hsa-miR-125	10964	IFI44L
Hsa-miR-125	201134	CEP112
Hsa-miR-125	85019	TMEM241
Hsa-miR-125	100271849	MEF2B
Hsa-miR-125	54852	PAQR5
Hsa-miR-125	348262	MCRIP1
Hsa-miR-125	23075	SWAP70
Hsa-miR-125	988	CDC5L
Hsa-miR-125	648691	LL22NC03-63E9.3
